"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2024-12-04 ~ 2025-12-03"
"실거래구분 : 토지(매매)"
"주소구분 : 지번주소"
"시도 : 강원특별자치도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","지목","용도지역","도로조건","계약년월","계약일","계약면적","거래금액(만원)","지분구분","해제사유발생일","거래유형","중개사소재지"
"21360","강원특별자치도 홍천군 영귀미면 삼현리","산*","임야","보전관리지역","8m미만","202502","28","3846.00","280","지분","-","직거래","-"
"21361","강원특별자치도 홍천군 두촌면 역내리","2**","임야","생산관리지역","-","202502","28","165.00","500","","-","직거래","-"
"21362","강원특별자치도 원주시 귀래면 용암리","4**","답","계획관리지역","8m미만","202502","28","3425.70","13,100","","-","중개거래","강원 원주시"
"21363","강원특별자치도 원주시 귀래면 용암리","4**","답","계획관리지역","8m미만","202502","28","1007.30","3,900","","-","중개거래","강원 원주시"
"21364","강원특별자치도 강릉시 성산면 위촌리","7**","전","계획관리지역","-","202502","28","625.00","1,625","","-","직거래","-"
"21365","강원특별자치도 원주시 흥업면 대안리","2***","답","계획관리지역","8m미만","202502","28","1092.00","10,000","","-","직거래","-"
"21366","강원특별자치도 원주시 문막읍 동화리","산2*","임야","계획관리지역","-","202502","28","398.00","3,000","","-","직거래","-"
"21367","강원특별자치도 강릉시 회산동","9*","답","제2종일반주거지역","-","202502","28","142.00","18,762","","-","직거래","-"
"21368","강원특별자치도 삼척시 근덕면 장호리","1**","답","계획관리지역","-","202502","28","694.00","4,500","","-","직거래","-"
"21369","강원특별자치도 강릉시 사천면 노동리","1***","공원","계획관리지역","12m미만","202502","28","21.91","105","지분","-","직거래","-"
"21370","강원특별자치도 원주시 문막읍 비두리","1***","답","생산관리지역","8m미만","202502","28","142.00","530","","-","직거래","-"
"21371","강원특별자치도 원주시 호저면 용곡리","4**","답","생산관리지역","-","202502","28","430.00","2,210","","-","직거래","-"
"21372","강원특별자치도 홍천군 서석면 상군두리","3**","답","농림지역","8m미만","202502","28","1469.00","3,500","","-","직거래","-"
"21373","강원특별자치도 강릉시 사천면 노동리","1***","공원","계획관리지역","8m미만","202502","28","18.61","89","지분","-","직거래","-"
"21374","강원특별자치도 강릉시 사천면 노동리","1***","공원","계획관리지역","8m미만","202502","28","36.36","173","지분","-","직거래","-"
"21375","강원특별자치도 강릉시 사천면 노동리","1***","공원","계획관리지역","12m미만","202502","28","29.45","140","지분","-","직거래","-"
"21376","강원특별자치도 강릉시 사천면 노동리","1***","공원","계획관리지역","8m미만","202502","28","16.58","79","지분","-","직거래","-"
"21377","강원특별자치도 강릉시 사천면 노동리","1***","공원","계획관리지역","8m미만","202502","28","30.80","147","지분","-","직거래","-"
"21378","강원특별자치도 강릉시 사천면 노동리","1***","공원","계획관리지역","8m미만","202502","28","192.00","916","지분","-","직거래","-"
"21379","강원특별자치도 강릉시 사천면 노동리","1***","공원","계획관리지역","8m미만","202502","28","68.87","329","지분","-","직거래","-"
"21380","강원특별자치도 홍천군 내촌면 광암리","5**","전","계획관리지역","8m미만","202502","28","1964.00","6,378","","-","직거래","-"
"21381","강원특별자치도 홍천군 내촌면 광암리","5**","전","계획관리지역","-","202502","28","1005.00","2,602","","-","직거래","-"
"21382","강원특별자치도 강릉시 사천면 노동리","1***","공원","계획관리지역","8m미만","202502","28","6.19","30","지분","-","직거래","-"
"21383","강원특별자치도 홍천군 내면 자운리","4**","전","농림지역","-","202502","28","210.00","832","","-","직거래","-"
"21384","강원특별자치도 춘천시 동면 만천리","7**","답","제2종일반주거지역","25m미만","202502","28","11.59","2,400","지분","-","직거래","-"
"21385","강원특별자치도 춘천시 동면 만천리","7**","답","제2종일반주거지역","25m미만","202502","28","17.38","3,700","지분","-","직거래","-"
"21386","강원특별자치도 춘천시 동면 만천리","7**","답","제2종일반주거지역","25m미만","202502","28","199.03","24,000","지분","-","직거래","-"
"21387","강원특별자치도 춘천시 동면 만천리","1**","전","자연녹지지역","12m미만","202502","28","794.00","35,000","","-","직거래","-"
"21388","강원특별자치도 횡성군 강림면 월현리","1***","도로","계획관리지역","-","202502","28","13.00","40","지분","-","중개거래","강원 횡성군"
"21389","강원특별자치도 횡성군 강림면 월현리","1***","도로","계획관리지역","-","202502","28","6.60","30","지분","-","중개거래","강원 횡성군"
"21390","강원특별자치도 횡성군 강림면 월현리","5**","도로","계획관리지역","-","202502","28","477.00","300","","-","중개거래","강원 횡성군"
"21391","강원특별자치도 횡성군 강림면 월현리","5**","도로","계획관리지역","-","202502","28","158.00","10","","-","중개거래","강원 횡성군"
"21392","강원특별자치도 횡성군 강림면 월현리","5**","도로","계획관리지역","8m미만","202502","28","191.00","130","","-","중개거래","강원 횡성군"
"21393","강원특별자치도 횡성군 강림면 월현리","5**","임야","계획관리지역","-","202502","28","1656.00","1,090","","-","중개거래","강원 횡성군"
"21394","강원특별자치도 횡성군 강림면 월현리","7**","임야","계획관리지역","-","202502","28","2298.00","1,470","","-","중개거래","강원 횡성군"
"21395","강원특별자치도 횡성군 강림면 월현리","5**","임야","계획관리지역","-","202502","28","1579.00","1,080","","-","중개거래","강원 횡성군"
"21396","강원특별자치도 횡성군 강림면 월현리","5**","임야","계획관리지역","8m미만","202502","28","1817.00","1,210","","-","중개거래","강원 횡성군"
"21397","강원특별자치도 횡성군 강림면 월현리","5**","임야","계획관리지역","-","202502","28","4395.00","2,640","","-","중개거래","강원 횡성군"
"21398","강원특별자치도 횡성군 강림면 월현리","5**","전","계획관리지역","8m미만","202502","28","2367.00","6,630","","-","중개거래","강원 횡성군"
"21399","강원특별자치도 횡성군 강림면 월현리","5**","전","계획관리지역","8m미만","202502","28","1050.00","3,370","","-","중개거래","강원 횡성군"
"21400","강원특별자치도 횡성군 강림면 월현리","5**","전","계획관리지역","-","202502","28","5293.00","16,000","","-","중개거래","강원 횡성군"
"21401","강원특별자치도 동해시 발한동","3**","대","일반상업지역","12m미만","202502","28","5.33","400","지분","-","직거래","-"
"21402","강원특별자치도 동해시 발한동","3**","대","일반상업지역","12m미만","202502","28","19.19","1,300","지분","-","직거래","-"
"21403","강원특별자치도 동해시 발한동","3**","잡종지","일반상업지역","12m미만","202502","28","1.14","110","지분","-","직거래","-"
"21404","강원특별자치도 동해시 발한동","3**","잡종지","일반상업지역","12m미만","202502","28","44.58","3,600","지분","-","직거래","-"
"21405","강원특별자치도 강릉시 사천면 노동리","1***","공원","계획관리지역","8m미만","202502","28","21.72","104","지분","-","직거래","-"
"21406","강원특별자치도 강릉시 사천면 노동리","1***","공원","계획관리지역","8m미만","202502","28","11.28","54","지분","-","직거래","-"
"21407","강원특별자치도 강릉시 사천면 노동리","1***","대","계획관리지역","12m미만","202502","28","55.79","905","지분","-","직거래","-"
"21408","강원특별자치도 강릉시 사천면 미노리","1*","대","계획관리지역","-","202502","28","47.33","1,000","지분","-","직거래","-"
"21409","강원특별자치도 강릉시 주문진읍 삼교리","3**","답","계획관리지역","-","202502","28","1031.00","595","","-","직거래","-"
"21410","강원특별자치도 원주시 호저면 용곡리","4**","답","생산관리지역","-","202502","28","153.00","782","","-","직거래","-"
"21411","강원특별자치도 횡성군 안흥면 소사리","산2**","임야","계획관리지역","-","202502","28","268.00","500","","-","직거래","-"
"21412","강원특별자치도 홍천군 북방면 하화계리","8**","주차장","생산녹지지역","8m미만","202502","28","239.00","2,510","","-","직거래","-"
"21413","강원특별자치도 홍천군 북방면 하화계리","4**","답","생산녹지지역","8m미만","202502","28","78.00","819","","-","직거래","-"
"21414","강원특별자치도 홍천군 북방면 하화계리","4**","답","생산녹지지역","8m미만","202502","28","142.00","1,491","","-","직거래","-"
"21415","강원특별자치도 삼척시 정상동","5*","대","제2종일반주거지역","8m미만","202502","28","4.19","43","지분","-","직거래","-"
"21416","강원특별자치도 삼척시 정상동","5*","대","제2종일반주거지역","8m미만","202502","28","6.31","41","지분","-","직거래","-"
"21417","강원특별자치도 삼척시 정상동","5*","대","제2종일반주거지역","8m미만","202502","28","3.88","33","지분","-","직거래","-"
"21418","강원특별자치도 삼척시 정상동","5*","대","제2종일반주거지역","8m미만","202502","28","12.00","79","지분","-","직거래","-"
"21419","강원특별자치도 홍천군 두촌면 괘석리","1**","전","계획관리지역","8m미만","202502","28","1067.00","5,255","","-","직거래","-"
"21420","강원특별자치도 홍천군 두촌면 괘석리","2**","전","계획관리지역","8m미만","202502","28","17.00","45","지분","-","직거래","-"
"21421","강원특별자치도 홍천군 두촌면 괘석리","1**","전","계획관리지역","8m미만","202502","28","498.00","3,600","","-","직거래","-"
"21422","강원특별자치도 삼척시 정상동","5*","대","제2종일반주거지역","8m미만","202502","28","16.24","113","지분","-","직거래","-"
"21423","강원특별자치도 삼척시 정상동","5*","대","제2종일반주거지역","8m미만","202502","28","5.01","24","지분","-","직거래","-"
"21424","강원특별자치도 홍천군 두촌면 괘석리","1**","전","계획관리지역","8m미만","202502","28","3.00","10","지분","-","직거래","-"
"21425","강원특별자치도 삼척시 정상동","5*","대","제2종일반주거지역","8m미만","202502","28","13.18","79","지분","-","직거래","-"
"21426","강원특별자치도 삼척시 정상동","5*","대","제2종일반주거지역","8m미만","202502","28","12.76","87","지분","-","직거래","-"
"21427","강원특별자치도 삼척시 정상동","5*","대","제2종일반주거지역","8m미만","202502","28","10.69","71","지분","-","직거래","-"
"21428","강원특별자치도 삼척시 정상동","5*","대","제2종일반주거지역","8m미만","202502","28","12.73","88","지분","-","직거래","-"
"21429","강원특별자치도 삼척시 정상동","5*","대","제2종일반주거지역","8m미만","202502","28","6.20","53","지분","-","직거래","-"
"21430","강원특별자치도 삼척시 정상동","5*","대","제2종일반주거지역","8m미만","202502","28","17.06","145","지분","-","직거래","-"
"21431","강원특별자치도 삼척시 정상동","5*","대","제2종일반주거지역","8m미만","202502","28","11.32","73","지분","-","직거래","-"
